Age,Country,Streaming Platform,Top Genre,Minutes Streamed Per Day,Number of Songs Liked,Most Played Artist,Subscription Type,Discover Weekly Engagement (%),Repeat Song Rate (%)
-1.7071124873536347,0.5377654290553169,0.8625598744756414,1.560090392621462,-1.521095148487615,1.5330049276470297,-0.5297181469379435,0.9937694097483342,1.5736449067085427,-1.3516530524514794
-1.491323902324866,1.232076251317578,-0.3020779307235367,1.560090392621462,1.0186902430703508,-0.15865048141098637,0.5196615911149366,-1.0062696538961122,0.8103952832330661,-0.5250157470019505
-0.6281695622097896,0.5377654290553169,0.28024097187605235,1.2122199127671884,1.6767255490649147,1.368633551868113,-0.8795113929555702,-1.0062696538961122,0.6956470482686435,0.4637803985244873
1.3139277030491316,1.232076251317578,0.8625598744756414,-0.1792620066499054,0.8282063387035034,-0.8298335991748955,-1.229304638973197,-1.0062696538961122,-0.08498867141356459,-0.2873691710271705
0.8823505329915937,1.5792316624487086,-1.4667157359227148,-0.1792620066499054,0.8339785782297714,-1.5010167169388047,-0.5297181469379435,-1.0062696538961122,1.5845112168377493,0.20749487541443046
-1.2755353172960968,-1.5451670377314666,0.8625598744756414,-0.8750029663584523,-1.5730453042240278,-1.0421466262226626,-1.229304638973197,0.9937694097483342,-0.9655944442844737,-0.8367521378394561
0.8823505329915937,-0.8508562154692054,0.28024097187605235,-0.1792620066499054,-0.5051809918644287,0.8618218098831204,-1.229304638973197,0.9937694097483342,-0.37707508768664005,0.12734740273273965
0.8823505329915937,-0.8508562154692054,-0.8843968333231258,-0.5271324865041789,0.15285431413013517,1.2932966713027763,1.5690413291678167,-1.0062696538961122,-0.5857082421674081,0.059315245688979376
1.3858572313920547,-0.8508562154692054,-0.3020779307235367,0.864349432912915,0.4126050928121998,1.2453550200339256,0.5196615911149366,-1.0062696538961122,0.03541004481804554,0.47263389841374376
0.0191961928765175,-0.15654539320694427,-0.3020779307235367,1.560090392621462,-0.2396579736560959,0.6700552048077179,0.8694548371325633,-1.0062696538961122,-0.5118173332888026,0.2377831645092553
-1.6351829590107119,1.232076251317578,0.28024097187605235,-1.5707439260669993,-0.2396579736560959,0.4029517191669785,-0.17992490092031682,0.9937694097483342,-0.7704355143639217,1.6576049625389702
-1.6351829590107119,-0.8508562154692054,0.8625598744756414,0.864349432912915,-0.2569746922349002,1.1905645614409535,1.21924808315019,0.9937694097483342,1.3558840517192412,-1.5049583926391317
-0.12466286380932853,-0.15654539320694427,1.4448787770752305,-0.1792620066499054,0.22789342797162052,0.30706841662927714,-1.5790978849908237,-1.0062696538961122,-0.3757711304711352,-1.2873486848347744
-0.19659239215225155,-0.8508562154692054,0.28024097187605235,1.560090392621462,-1.4518282741723978,0.46459098508407215,1.5690413291678167,-1.0062696538961122,0.062358493938478,-1.4513714196252105
-0.9878172039244048,-0.15654539320694427,1.4448787770752305,-1.5707439260669993,-1.6654011366443175,-0.6038229574788853,0.5196615911149366,-1.0062696538961122,0.43442095276251474,1.6631966466795534
0.30691430624820953,1.232076251317578,-0.8843968333231258,-0.8750029663584523,-1.3075222860156952,1.498760891026422,0.1698683450973099,-1.0062696538961122,1.4384680087012116,-0.5860582988699822
-1.6351829590107119,1.232076251317578,0.28024097187605235,-1.5707439260669993,-1.7058068133281943,1.067286029606766,-1.5790978849908237,-1.0062696538961122,-0.9225638561728152,-0.7682540071173135
-1.1316762606102506,0.1906100179241863,-1.4667157359227148,-1.5707439260669993,-0.12998542265700191,-0.1038600228180142,-0.8795113929555702,-1.0062696538961122,-0.6800278140889222,1.2843600461550513
-0.7720286188956357,0.5377654290553169,-0.8843968333231258,1.560090392621462,0.46455524854861274,-1.0147513969261766,-0.17992490092031682,-1.0062696538961122,0.7904012725953254,1.1366463901079822
-1.4193943739819428,-0.5037008043380748,-1.4667157359227148,-1.5707439260669993,-0.11844094360446572,0.34131245324988474,-1.229304638973197,0.9937694097483342,-1.2537689889110348,-1.2976001057591766
-1.0597467322673277,1.232076251317578,-1.4667157359227148,0.5164789530586416,-1.1747607769115287,-0.37781231578287505,1.21924808315019,0.9937694097483342,-1.654518506476177,0.8099988415622551
0.0191961928765175,0.5377654290553169,0.28024097187605235,1.560090392621462,-0.6956648962312761,1.6014930008882449,-0.17992490092031682,-1.0062696538961122,1.6475358155871482,-0.7976103488553747
1.3139277030491316,0.8849208401864475,0.28024097187605235,1.2122199127671884,0.6781281110205326,1.683678688777703,-1.229304638973197,-1.0062696538961122,-1.0855585081109154,0.011785930494023227
0.16305524956236353,0.1906100179241863,-1.4667157359227148,0.5164789530586416,-1.0073658306497537,0.252277958036305,0.8694548371325633,-1.0062696538961122,-0.7374019315711335,-0.49053369480168835
1.4577867597349778,1.5792316624487086,1.4448787770752305,1.2122199127671884,0.0720429607623817,-0.5901253428306422,-0.17992490092031682,-1.0062696538961122,-0.20495273524000623,-0.5245497733235687
-0.19659239215225155,-1.198011626600336,-0.8843968333231258,-0.8750029663584523,-1.0650882259124348,-1.466772680318197,1.5690413291678167,0.9937694097483342,-0.25841498107570293,-0.8651765322207533
-1.0597467322673277,0.1906100179241863,-0.8843968333231258,-1.2228734462127258,-0.6437147404948632,-0.9462633236849614,-0.5297181469379435,0.9937694097483342,-0.6826357285199319,-0.04879064769562645
1.4577867597349778,-1.198011626600336,-0.8843968333231258,1.560090392621462,-0.7245260938626166,-1.6722369000418427,0.5196615911149366,-1.0062696538961122,-0.3718592588246207,0.738704868769821
-1.7071124873536347,-0.5037008043380748,1.4448787770752305,-1.2228734462127258,1.2207186264897343,0.6495087828353533,0.5196615911149366,0.9937694097483342,1.1220410577387137,-0.30600811816244733
-0.19659239215225155,-0.15654539320694427,0.28024097187605235,-0.8750029663584523,-0.528269949969501,0.252277958036305,-1.229304638973197,-1.0062696538961122,-0.6074408624258215,-0.30134838137862807
1.6016458164208238,1.5792316624487086,-0.8843968333231258,-1.2228734462127258,1.6594088304861103,1.1494717174962243,-1.5790978849908237,-1.0062696538961122,-0.6952406482698116,1.255469678095372
1.5297162880779007,-1.5451670377314666,-0.3020779307235367,-0.5271324865041789,-1.4287393160673252,1.4165752031369636,1.21924808315019,0.9937694097483342,0.5004881183480915,0.09472924524600533
0.45077336293405557,1.232076251317578,-0.8843968333231258,1.2122199127671884,-1.2209386931216735,-0.27508020592105226,-1.5790978849908237,-1.0062696538961122,-0.9264757278193296,1.5401795955867261
-0.19659239215225155,1.5792316624487086,0.28024097187605235,0.5164789530586416,-1.0997216630700433,-0.16549928873510789,1.21924808315019,0.9937694097483342,-0.4201056757982983,0.6930394482883926
0.30691430624820953,1.232076251317578,0.28024097187605235,0.5164789530586416,1.318846698436292,-0.9942049749538121,-0.8795113929555702,0.9937694097483342,-0.051955088620776066,-1.3567787629136805
-1.2755353172960968,1.232076251317578,-1.4667157359227148,0.1686084732043681,-0.3493305246551899,0.108453004229753,0.5196615911149366,0.9937694097483342,-0.9638558346638005,1.2153959417545268
1.0262095896774397,-0.15654539320694427,-1.4667157359227148,1.560090392621462,-1.295977806963159,-1.2887036898910376,-0.17992490092031682,0.9937694097483342,1.3028564582887128,-0.1843889881047658
-1.5632534306677888,0.8849208401864475,-0.8843968333231258,-0.1792620066499054,0.3433382184969826,-1.6174464414488705,-0.5297181469379435,0.9937694097483342,-1.5793236403820667,-0.7449553231982174
-0.9878172039244048,-1.5451670377314666,-1.4667157359227148,-0.8750029663584523,0.7878006620196266,0.4029517191669785,0.5196615911149366,0.9937694097483342,-0.3688166919884428,-1.236091580212763
0.16305524956236353,-1.5451670377314666,0.28024097187605235,0.1686084732043681,1.1341350335957128,1.5535513496193942,-0.8795113929555702,-1.0062696538961122,0.33749346640999134,0.07702224546749219
0.23498477790528655,-1.5451670377314666,-0.8843968333231258,-0.5271324865041789,-0.689892656705008,0.9234610758002141,1.21924808315019,0.9937694097483342,1.1628983838245308,-0.40246466958750515
-1.3474648456390197,-0.15654539320694427,1.4448787770752305,-0.5271324865041789,1.474697165645531,-1.1106346994638778,-0.8795113929555702,-1.0062696538961122,0.486579241382707,-0.4779524054853763
-0.5562400338668666,1.232076251317578,-0.3020779307235367,-0.8750029663584523,0.9090176920712567,1.368633551868113,0.5196615911149366,-1.0062696538961122,0.40442993680590444,0.7978835259243249
0.45077336293405557,-1.198011626600336,0.8625598744756414,1.2122199127671884,-0.7014371357575442,-0.8572288284713816,-1.229304638973197,-1.0062696538961122,-0.2010408635934917,-0.33862627564918196
-0.7720286188956357,0.5377654290553169,0.28024097187605235,-1.5707439260669993,-1.6596288971180495,1.4919120837023006,-1.5790978849908237,-1.0062696538961122,1.4458570995890723,-0.17600146189389124
0.7384914763057476,-0.15654539320694427,-0.3020779307235367,0.864349432912915,-0.21079677602475538,-1.5695047901800199,-0.17992490092031682,0.9937694097483342,-1.3732984003323083,-1.0427125036842655
-0.5562400338668666,0.8849208401864475,-0.8843968333231258,1.560090392621462,-0.37241948276026227,-0.7271014893130727,-1.229304638973197,-1.0062696538961122,0.8043101495607103,-1.4005802886815815
0.7384914763057476,0.5377654290553169,0.28024097187605235,-0.5271324865041789,-0.7649317705464933,-0.9462633236849614,0.5196615911149366,-1.0062696538961122,0.09408811951576167,0.4991943980815133
-0.6281695622097896,1.232076251317578,-0.3020779307235367,0.1686084732043681,-0.43014187802294335,-1.3160989191875236,-0.5297181469379435,0.9937694097483342,-0.2875366922219769,-1.3712239469435201
-0.19659239215225155,0.1906100179241863,-0.3020779307235367,1.2122199127671884,0.5626833204951706,-0.5284860769135485,-0.5297181469379435,-1.0062696538961122,-0.7643503806915659,1.1879034947299931
1.2419981747062088,-0.5037008043380748,-0.8843968333231258,-1.2228734462127258,0.3895161347071274,1.0330419929861585,-1.5790978849908237,-1.0062696538961122,0.5365642679770576,0.1338710342300866
1.2419981747062088,0.8849208401864475,0.8625598744756414,-0.1792620066499054,-0.9554156749133408,0.7864849293177837,-0.17992490092031682,0.9937694097483342,0.20275122080782845,-1.2421492380317278
0.3788438345911326,1.5792316624487086,0.8625598744756414,0.864349432912915,-1.2844333279106226,0.11530181155387452,-0.8795113929555702,0.9937694097483342,0.3414053380565056,-0.2053578036319521
